review_id,hostel_id,review_text,sentiment,rating
1176,149,Affordable hostel with good WiFi.,Positive,4.8
1177,149,Very clean rooms and friendly owner.,Positive,3.5
1178,149,Good value for money.,Positive,4.3
1179,149,Good value for money.,Positive,4.6
1180,149,Good value for money.,Positive,4.5
1181,149,Very clean rooms and friendly owner.,Positive,3.2
1182,150,Good value for money.,Positive,3.7
1183,150,Bathrooms need improvement.,Negative,4.4
1184,150,Good value for money.,Positive,4.6
1185,150,Bathrooms need improvement.,Negative,4.2
1186,150,Affordable hostel with good WiFi.,Positive,3.8
1187,150,Peaceful environment for study.,Positive,3.1
1188,150,Affordable hostel with good WiFi.,Positive,4.8
1189,150,Bathrooms need improvement.,Negative,4.7
1190,150,Affordable hostel with good WiFi.,Positive,3.3
1191,151,Affordable hostel with good WiFi.,Positive,4.5
1192,151,Very clean rooms and friendly owner.,Positive,3.8
1193,151,Food quality is decent.,Neutral,4.5
1194,151,Peaceful environment for study.,Positive,3.6
1195,151,Affordable hostel with good WiFi.,Positive,3.2
1196,151,Affordable hostel with good WiFi.,Positive,4.9
1197,151,Very clean rooms and friendly owner.,Positive,4.2
1198,152,Very clean rooms and friendly owner.,Positive,3.9
1199,152,Peaceful environment for study.,Positive,4.1
1200,152,Very clean rooms and friendly owner.,Positive,4.2
1201,152,Peaceful environment for study.,Positive,3.5
1202,152,Bathrooms need improvement.,Negative,4.3
1203,152,Peaceful environment for study.,Positive,3.8
1204,152,Very clean rooms and friendly owner.,Positive,4.2
1205,152,Very clean rooms and friendly owner.,Positive,3.5
1206,153,Food quality is decent.,Neutral,4.2
1207,153,Bathrooms need improvement.,Negative,4.6
1208,153,Affordable hostel with good WiFi.,Positive,3.1
1209,153,Affordable hostel with good WiFi.,Positive,3.1
1210,153,Food quality is decent.,Neutral,3.1
1211,153,Very clean rooms and friendly owner.,Positive,4.3
1212,153,Bathrooms need improvement.,Negative,3.6
1213,153,Very clean rooms and friendly owner.,Positive,3.1
1214,153,Peaceful environment for study.,Positive,5.0
1215,153,Affordable hostel with good WiFi.,Positive,4.3
1216,154,Good value for money.,Positive,4.4
1217,154,Bathrooms need improvement.,Negative,4.1
1218,154,Bathrooms need improvement.,Negative,3.4
1219,154,Peaceful environment for study.,Positive,4.5
1220,154,Food quality is decent.,Neutral,4.9
1221,154,Very clean rooms and friendly owner.,Positive,4.5
1222,154,Food quality is decent.,Neutral,3.7
1223,154,Peaceful environment for study.,Positive,4.6
1224,154,Peaceful environment for study.,Positive,4.7
1225,154,Very clean rooms and friendly owner.,Positive,3.6
1226,155,Very clean rooms and friendly owner.,Positive,4.4
1227,155,Food quality is decent.,Neutral,3.7
1228,155,Peaceful environment for study.,Positive,4.0
1229,155,Good value for money.,Positive,3.4
1230,155,Very clean rooms and friendly owner.,Positive,3.2
1231,155,Good value for money.,Positive,5.0
1232,155,Bathrooms need improvement.,Negative,5.0
1233,156,Good value for money.,Positive,4.4
1234,156,Good value for money.,Positive,3.6
1235,156,Bathrooms need improvement.,Negative,4.7
1236,156,Food quality is decent.,Neutral,4.1
1237,156,Bathrooms need improvement.,Negative,3.7
1238,156,Affordable hostel with good WiFi.,Positive,4.2
1239,156,Peaceful environment for study.,Positive,4.0
1240,156,Good value for money.,Positive,4.0
1241,156,Affordable hostel with good WiFi.,Positive,4.8
1242,157,Good value for money.,Positive,3.6
1243,157,Affordable hostel with good WiFi.,Positive,3.0
1244,157,Very clean rooms and friendly owner.,Positive,3.9
1245,157,Very clean rooms and friendly owner.,Positive,4.5
1246,157,Affordable hostel with good WiFi.,Positive,4.6
1247,157,Peaceful environment for study.,Positive,3.8
1248,157,Food quality is decent.,Neutral,3.7
1249,158,Very clean rooms and friendly owner.,Positive,4.3
1250,158,Good value for money.,Positive,3.6
1251,158,Very clean rooms and friendly owner.,Positive,3.6
1252,158,Bathrooms need improvement.,Negative,4.1
1253,158,Very clean rooms and friendly owner.,Positive,3.2
1254,158,Food quality is decent.,Neutral,3.7
1255,158,Good value for money.,Positive,4.1
1256,159,Affordable hostel with good WiFi.,Positive,3.4
1257,159,Food quality is decent.,Neutral,4.8
1258,159,Peaceful environment for study.,Positive,4.8
1259,159,Very clean rooms and friendly owner.,Positive,4.3
1260,159,Peaceful environment for study.,Positive,3.3
1261,159,Peaceful environment for study.,Positive,4.8
1262,160,Food quality is decent.,Neutral,3.9
1263,160,Peaceful environment for study.,Positive,4.9
1264,160,Very clean rooms and friendly owner.,Positive,4.7
1265,160,Food quality is decent.,Neutral,4.1
1266,160,Good value for money.,Positive,3.6
1267,160,Bathrooms need improvement.,Negative,3.0
1268,160,Bathrooms need improvement.,Negative,4.4
1269,160,Food quality is decent.,Neutral,3.1
1270,160,Affordable hostel with good WiFi.,Positive,3.6
1271,160,Very clean rooms and friendly owner.,Positive,3.7
1272,161,Good value for money.,Positive,4.1
1273,161,Affordable hostel with good WiFi.,Positive,4.1
1274,161,Peaceful environment for study.,Positive,3.4
1275,161,Very clean rooms and friendly owner.,Positive,4.7
1276,161,Food quality is decent.,Neutral,4.4
1277,161,Food quality is decent.,Neutral,4.4
1278,161,Food quality is decent.,Neutral,3.8
1279,161,Peaceful environment for study.,Positive,4.8
1280,161,Food quality is decent.,Neutral,3.9
1281,162,Affordable hostel with good WiFi.,Positive,4.1
1282,162,Affordable hostel with good WiFi.,Positive,3.2
1283,162,Very clean rooms and friendly owner.,Positive,4.6
1284,162,Very clean rooms and friendly owner.,Positive,3.9
1285,162,Very clean rooms and friendly owner.,Positive,4.6
1286,162,Bathrooms need improvement.,Negative,3.3
1287,162,Food quality is decent.,Neutral,4.8
1288,162,Good value for money.,Positive,4.7
1289,163,Food quality is decent.,Neutral,3.3
1290,163,Very clean rooms and friendly owner.,Positive,4.6
1291,163,Bathrooms need improvement.,Negative,4.4
1292,163,Affordable hostel with good WiFi.,Positive,3.4
1293,163,Very clean rooms and friendly owner.,Positive,3.9
1294,163,Good value for money.,Positive,4.7
1295,163,Very clean rooms and friendly owner.,Positive,3.0
1296,163,Very clean rooms and friendly owner.,Positive,4.4
1297,164,Very clean rooms and friendly owner.,Positive,3.7
1298,164,Very clean rooms and friendly owner.,Positive,3.2
1299,164,Good value for money.,Positive,4.5
1300,164,Very clean rooms and friendly owner.,Positive,4.2
1301,164,Food quality is decent.,Neutral,4.3
1302,164,Affordable hostel with good WiFi.,Positive,3.6
1303,164,Affordable hostel with good WiFi.,Positive,3.6
1304,164,Bathrooms need improvement.,Negative,3.6
1305,164,Peaceful environment for study.,Positive,4.3
1306,164,Food quality is decent.,Neutral,3.3
1307,165,Very clean rooms and friendly owner.,Positive,3.0
1308,165,Bathrooms need improvement.,Negative,4.1
1309,165,Very clean rooms and friendly owner.,Positive,3.4
1310,165,Food quality is decent.,Neutral,4.1
1311,165,Food quality is decent.,Neutral,3.3
1312,165,Good value for money.,Positive,4.6
1313,165,Bathrooms need improvement.,Negative,3.5
1314,165,Very clean rooms and friendly owner.,Positive,3.6
1315,166,Bathrooms need improvement.,Negative,3.9
1316,166,Affordable hostel with good WiFi.,Positive,3.1
1317,166,Good value for money.,Positive,3.1
1318,166,Peaceful environment for study.,Positive,3.1
1319,166,Peaceful environment for study.,Positive,3.8
1320,166,Good value for money.,Positive,4.2
1321,166,Bathrooms need improvement.,Negative,4.3
1322,166,Good value for money.,Positive,4.4
1323,167,Food quality is decent.,Neutral,3.6
1324,167,Affordable hostel with good WiFi.,Positive,4.4
1325,167,Good value for money.,Positive,4.6
1326,167,Very clean rooms and friendly owner.,Positive,4.9
1327,167,Peaceful environment for study.,Positive,4.1
1328,167,Very clean rooms and friendly owner.,Positive,4.6
1329,167,Good value for money.,Positive,3.9
1330,167,Peaceful environment for study.,Positive,3.6
1331,167,Good value for money.,Positive,4.4
1332,167,Peaceful environment for study.,Positive,3.9
1333,168,Affordable hostel with good WiFi.,Positive,4.7
1334,168,Bathrooms need improvement.,Negative,3.5
1335,168,Food quality is decent.,Neutral,3.8
1336,168,Good value for money.,Positive,4.8
1337,168,Food quality is decent.,Neutral,4.6
1338,168,Food quality is decent.,Neutral,3.9
1339,168,Very clean rooms and friendly owner.,Positive,3.1
1340,169,Food quality is decent.,Neutral,4.0
1341,169,Affordable hostel with good WiFi.,Positive,3.6
1342,169,Food quality is decent.,Neutral,4.2
1343,169,Affordable hostel with good WiFi.,Positive,4.0
1344,169,Peaceful environment for study.,Positive,4.6
1345,169,Very clean rooms and friendly owner.,Positive,3.7
1346,170,Food quality is decent.,Neutral,4.1
1347,170,Peaceful environment for study.,Positive,4.2
1348,170,Affordable hostel with good WiFi.,Positive,4.2
1349,170,Bathrooms need improvement.,Negative,3.3
1350,170,Peaceful environment for study.,Positive,3.8
1351,170,Food quality is decent.,Neutral,3.4
1352,171,Peaceful environment for study.,Positive,4.6
1353,171,Peaceful environment for study.,Positive,4.1
1354,171,Food quality is decent.,Neutral,4.1
1355,171,Affordable hostel with good WiFi.,Positive,3.3
1356,171,Good value for money.,Positive,3.2
1357,171,Good value for money.,Positive,4.1
1358,171,Peaceful environment for study.,Positive,3.2
1359,171,Bathrooms need improvement.,Negative,3.9
1360,171,Bathrooms need improvement.,Negative,3.2
1361,171,Peaceful environment for study.,Positive,3.4
1362,172,Very clean rooms and friendly owner.,Positive,4.2
1363,172,Good value for money.,Positive,4.6
1364,172,Peaceful environment for study.,Positive,3.7
1365,172,Good value for money.,Positive,4.3
1366,172,Very clean rooms and friendly owner.,Positive,3.4
1367,172,Affordable hostel with good WiFi.,Positive,4.8
1368,172,Good value for money.,Positive,4.6
1369,172,Affordable hostel with good WiFi.,Positive,4.3
1370,172,Peaceful environment for study.,Positive,4.1
1371,173,Bathrooms need improvement.,Negative,4.2
1372,173,Affordable hostel with good WiFi.,Positive,3.4
1373,173,Food quality is decent.,Neutral,3.6
1374,173,Good value for money.,Positive,3.6
1375,173,Peaceful environment for study.,Positive,4.4
1376,173,Food quality is decent.,Neutral,5.0
1377,173,Bathrooms need improvement.,Negative,3.0
1378,173,Bathrooms need improvement.,Negative,3.8
1379,173,Affordable hostel with good WiFi.,Positive,4.7
1380,174,Food quality is decent.,Neutral,4.8
1381,174,Very clean rooms and friendly owner.,Positive,3.0
1382,174,Bathrooms need improvement.,Negative,4.6
1383,174,Food quality is decent.,Neutral,3.2
1384,174,Food quality is decent.,Neutral,4.7
1385,174,Affordable hostel with good WiFi.,Positive,3.9
1386,175,Peaceful environment for study.,Positive,4.3
1387,175,Good value for money.,Positive,3.8
1388,175,Peaceful environment for study.,Positive,3.9
1389,175,Affordable hostel with good WiFi.,Positive,4.3
1390,175,Peaceful environment for study.,Positive,3.3
1391,175,Bathrooms need improvement.,Negative,3.8
1392,175,Food quality is decent.,Neutral,4.7
1393,175,Affordable hostel with good WiFi.,Positive,3.6
1394,175,Good value for money.,Positive,3.3
1395,175,Very clean rooms and friendly owner.,Positive,3.1
1396,176,Affordable hostel with good WiFi.,Positive,4.4
1397,176,Peaceful environment for study.,Positive,4.3
1398,176,Affordable hostel with good WiFi.,Positive,3.2
1399,176,Good value for money.,Positive,4.6
1400,176,Peaceful environment for study.,Positive,4.8
1401,176,Good value for money.,Positive,4.2
1402,177,Bathrooms need improvement.,Negative,3.4
1403,177,Bathrooms need improvement.,Negative,3.8
1404,177,Peaceful environment for study.,Positive,3.8
1405,177,Affordable hostel with good WiFi.,Positive,3.4
1406,177,Bathrooms need improvement.,Negative,3.0
1407,177,Peaceful environment for study.,Positive,4.7
1408,177,Affordable hostel with good WiFi.,Positive,4.4
1409,177,Food quality is decent.,Neutral,3.8
1410,177,Bathrooms need improvement.,Negative,4.2
1411,178,Very clean rooms and friendly owner.,Positive,4.1
1412,178,Good value for money.,Positive,3.7
1413,178,Bathrooms need improvement.,Negative,4.0
1414,178,Good value for money.,Positive,3.2
1415,178,Good value for money.,Positive,4.5
1416,178,Food quality is decent.,Neutral,3.9
1417,179,Bathrooms need improvement.,Negative,4.8
1418,179,Very clean rooms and friendly owner.,Positive,3.5
1419,179,Good value for money.,Positive,4.5
1420,179,Good value for money.,Positive,3.2
1421,179,Good value for money.,Positive,4.1
1422,179,Bathrooms need improvement.,Negative,3.6
1423,180,Food quality is decent.,Neutral,4.1
1424,180,Very clean rooms and friendly owner.,Positive,3.9
1425,180,Bathrooms need improvement.,Negative,4.8
1426,180,Bathrooms need improvement.,Negative,4.5
1427,180,Peaceful environment for study.,Positive,3.7
1428,180,Food quality is decent.,Neutral,3.6
1429,181,Good value for money.,Positive,4.8
1430,181,Good value for money.,Positive,3.6
1431,181,Bathrooms need improvement.,Negative,3.5
1432,181,Good value for money.,Positive,3.9
1433,181,Affordable hostel with good WiFi.,Positive,4.1
1434,181,Good value for money.,Positive,5.0
1435,182,Very clean rooms and friendly owner.,Positive,3.6
1436,182,Very clean rooms and friendly owner.,Positive,3.3
1437,182,Very clean rooms and friendly owner.,Positive,4.7
1438,182,Food quality is decent.,Neutral,3.5
1439,182,Bathrooms need improvement.,Negative,3.6
1440,182,Food quality is decent.,Neutral,3.0
1441,182,Very clean rooms and friendly owner.,Positive,4.2
1442,182,Bathrooms need improvement.,Negative,4.5
1443,182,Good value for money.,Positive,3.9
1444,182,Affordable hostel with good WiFi.,Positive,3.5
1445,183,Peaceful environment for study.,Positive,3.4
1446,183,Bathrooms need improvement.,Negative,4.7
1447,183,Food quality is decent.,Neutral,5.0
1448,183,Affordable hostel with good WiFi.,Positive,4.2
1449,183,Affordable hostel with good WiFi.,Positive,4.7
1450,183,Peaceful environment for study.,Positive,4.5
1451,183,Affordable hostel with good WiFi.,Positive,4.3
1452,184,Affordable hostel with good WiFi.,Positive,4.2
1453,184,Food quality is decent.,Neutral,3.1
1454,184,Food quality is decent.,Neutral,4.5
1455,184,Very clean rooms and friendly owner.,Positive,3.1
1456,184,Peaceful environment for study.,Positive,3.8
1457,184,Food quality is decent.,Neutral,4.0
1458,184,Bathrooms need improvement.,Negative,3.5
1459,185,Peaceful environment for study.,Positive,3.5
1460,185,Bathrooms need improvement.,Negative,4.7
1461,185,Very clean rooms and friendly owner.,Positive,3.6
1462,185,Peaceful environment for study.,Positive,3.8
1463,185,Food quality is decent.,Neutral,4.9
1464,185,Good value for money.,Positive,4.9
1465,185,Very clean rooms and friendly owner.,Positive,4.8
1466,185,Good value for money.,Positive,3.7
1467,185,Peaceful environment for study.,Positive,4.2
1468,186,Food quality is decent.,Neutral,3.5
1469,186,Very clean rooms and friendly owner.,Positive,3.5
1470,186,Bathrooms need improvement.,Negative,3.8
1471,186,Good value for money.,Positive,4.5
1472,186,Good value for money.,Positive,4.3
1473,186,Affordable hostel with good WiFi.,Positive,4.0
1474,186,Good value for money.,Positive,4.4
1475,186,Affordable hostel with good WiFi.,Positive,3.6
1476,187,Good value for money.,Positive,3.0
1477,187,Very clean rooms and friendly owner.,Positive,3.0
1478,187,Very clean rooms and friendly owner.,Positive,4.1
1479,187,Good value for money.,Positive,3.9
1480,187,Affordable hostel with good WiFi.,Positive,4.5
1481,187,Food quality is decent.,Neutral,3.4
1482,188,Bathrooms need improvement.,Negative,3.2
1483,188,Bathrooms need improvement.,Negative,4.3
1484,188,Affordable hostel with good WiFi.,Positive,4.9
1485,188,Good value for money.,Positive,3.2
1486,188,Very clean rooms and friendly owner.,Positive,3.2
1487,188,Bathrooms need improvement.,Negative,3.3
1488,189,Affordable hostel with good WiFi.,Positive,4.8
1489,189,Good value for money.,Positive,3.4
1490,189,Food quality is decent.,Neutral,3.9
1491,189,Very clean rooms and friendly owner.,Positive,4.3
1492,189,Food quality is decent.,Neutral,4.5
1493,189,Good value for money.,Positive,4.8
1494,189,Food quality is decent.,Neutral,3.5
1495,189,Very clean rooms and friendly owner.,Positive,3.6
1496,189,Very clean rooms and friendly owner.,Positive,3.8
1497,189,Food quality is decent.,Neutral,5.0
1498,190,Food quality is decent.,Neutral,3.4
1499,190,Very clean rooms and friendly owner.,Positive,4.0
1500,190,Affordable hostel with good WiFi.,Positive,4.2
1501,190,Affordable hostel with good WiFi.,Positive,4.3
1502,190,Very clean rooms and friendly owner.,Positive,3.3
1503,190,Peaceful environment for study.,Positive,3.4
1504,190,Good value for money.,Positive,3.2
1505,190,Peaceful environment for study.,Positive,4.4
1506,191,Very clean rooms and friendly owner.,Positive,3.1
1507,191,Bathrooms need improvement.,Negative,4.5
1508,191,Peaceful environment for study.,Positive,3.0
1509,191,Peaceful environment for study.,Positive,3.3
1510,191,Good value for money.,Positive,3.0
1511,191,Very clean rooms and friendly owner.,Positive,4.3
1512,192,Affordable hostel with good WiFi.,Positive,4.4
1513,192,Peaceful environment for study.,Positive,4.1
1514,192,Bathrooms need improvement.,Negative,4.4
1515,192,Peaceful environment for study.,Positive,4.0
1516,192,Peaceful environment for study.,Positive,4.7
1517,192,Very clean rooms and friendly owner.,Positive,4.1
1518,192,Very clean rooms and friendly owner.,Positive,3.8
1519,192,Good value for money.,Positive,4.6
1520,193,Very clean rooms and friendly owner.,Positive,4.1
1521,193,Food quality is decent.,Neutral,3.7
1522,193,Food quality is decent.,Neutral,3.8
1523,193,Good value for money.,Positive,5.0
1524,193,Good value for money.,Positive,3.2
1525,193,Bathrooms need improvement.,Negative,4.7
1526,193,Food quality is decent.,Neutral,3.2
1527,193,Peaceful environment for study.,Positive,4.5
1528,193,Food quality is decent.,Neutral,4.3
1529,194,Bathrooms need improvement.,Negative,3.1
1530,194,Peaceful environment for study.,Positive,4.3
1531,194,Food quality is decent.,Neutral,4.4
1532,194,Very clean rooms and friendly owner.,Positive,4.3
1533,194,Food quality is decent.,Neutral,4.0
1534,194,Good value for money.,Positive,3.9
1535,194,Affordable hostel with good WiFi.,Positive,3.3
1536,195,Very clean rooms and friendly owner.,Positive,4.4
1537,195,Bathrooms need improvement.,Negative,3.5
1538,195,Peaceful environment for study.,Positive,3.1
1539,195,Bathrooms need improvement.,Negative,4.3
1540,195,Peaceful environment for study.,Positive,4.1
1541,195,Peaceful environment for study.,Positive,4.9
1542,195,Very clean rooms and friendly owner.,Positive,3.1
1543,196,Food quality is decent.,Neutral,4.6
1544,196,Very clean rooms and friendly owner.,Positive,3.8
1545,196,Affordable hostel with good WiFi.,Positive,4.6
1546,196,Good value for money.,Positive,4.0
1547,196,Good value for money.,Positive,4.7
1548,196,Bathrooms need improvement.,Negative,3.3
1549,197,Affordable hostel with good WiFi.,Positive,4.8
1550,197,Very clean rooms and friendly owner.,Positive,4.5
1551,197,Peaceful environment for study.,Positive,4.3
1552,197,Peaceful environment for study.,Positive,4.8
1553,197,Bathrooms need improvement.,Negative,3.1
1554,197,Good value for money.,Positive,4.3
1555,197,Very clean rooms and friendly owner.,Positive,3.3
1556,197,Very clean rooms and friendly owner.,Positive,4.8
1557,197,Very clean rooms and friendly owner.,Positive,3.9
1558,197,Affordable hostel with good WiFi.,Positive,4.7
1559,198,Very clean rooms and friendly owner.,Positive,3.2
1560,198,Bathrooms need improvement.,Negative,4.6
1561,198,Affordable hostel with good WiFi.,Positive,3.1
1562,198,Affordable hostel with good WiFi.,Positive,3.9
1563,198,Good value for money.,Positive,4.4
1564,198,Food quality is decent.,Neutral,3.2
1565,199,Bathrooms need improvement.,Negative,3.3
1566,199,Affordable hostel with good WiFi.,Positive,4.5
1567,199,Bathrooms need improvement.,Negative,3.3
1568,199,Very clean rooms and friendly owner.,Positive,3.2
1569,199,Affordable hostel with good WiFi.,Positive,4.5
1570,199,Affordable hostel with good WiFi.,Positive,4.4
1571,199,Bathrooms need improvement.,Negative,3.3
1572,199,Affordable hostel with good WiFi.,Positive,4.9
1573,199,Very clean rooms and friendly owner.,Positive,3.3
1574,199,Good value for money.,Positive,4.2
1575,200,Very clean rooms and friendly owner.,Positive,4.8
1576,200,Very clean rooms and friendly owner.,Positive,3.0
1577,200,Affordable hostel with good WiFi.,Positive,4.9
1578,200,Good value for money.,Positive,4.3
1579,200,Food quality is decent.,Neutral,3.8
1580,200,Peaceful environment for study.,Positive,4.4
1581,200,Affordable hostel with good WiFi.,Positive,3.3
1582,201,Bathrooms need improvement.,Negative,3.9
1583,201,Affordable hostel with good WiFi.,Positive,4.9
1584,201,Bathrooms need improvement.,Negative,4.4
1585,201,Bathrooms need improvement.,Negative,3.4
1586,201,Peaceful environment for study.,Positive,4.2
1587,201,Very clean rooms and friendly owner.,Positive,4.3
1588,201,Food quality is decent.,Neutral,3.7
1589,201,Very clean rooms and friendly owner.,Positive,4.1
1590,202,Very clean rooms and friendly owner.,Positive,5.0
1591,202,Very clean rooms and friendly owner.,Positive,4.2
1592,202,Bathrooms need improvement.,Negative,4.0
1593,202,Peaceful environment for study.,Positive,4.5
1594,202,Good value for money.,Positive,3.4
1595,202,Very clean rooms and friendly owner.,Positive,3.4
1596,202,Affordable hostel with good WiFi.,Positive,4.4
1597,203,Peaceful environment for study.,Positive,3.4
1598,203,Good value for money.,Positive,4.8
1599,203,Very clean rooms and friendly owner.,Positive,4.3
1600,203,Food quality is decent.,Neutral,3.4
1601,203,Food quality is decent.,Neutral,3.7
1602,203,Peaceful environment for study.,Positive,3.1
1603,203,Good value for money.,Positive,3.1
1604,203,Bathrooms need improvement.,Negative,3.4
1605,203,Very clean rooms and friendly owner.,Positive,4.0
1606,204,Very clean rooms and friendly owner.,Positive,4.8
1607,204,Good value for money.,Positive,3.9
1608,204,Bathrooms need improvement.,Negative,3.7
1609,204,Affordable hostel with good WiFi.,Positive,4.5
1610,204,Food quality is decent.,Neutral,3.5
1611,204,Very clean rooms and friendly owner.,Positive,3.7
1612,205,Affordable hostel with good WiFi.,Positive,4.5
1613,205,Affordable hostel with good WiFi.,Positive,3.8
1614,205,Affordable hostel with good WiFi.,Positive,3.1
1615,205,Bathrooms need improvement.,Negative,4.0
1616,205,Peaceful environment for study.,Positive,3.3
1617,205,Bathrooms need improvement.,Negative,3.9
1618,206,Food quality is decent.,Neutral,3.3
1619,206,Good value for money.,Positive,3.4
1620,206,Food quality is decent.,Neutral,5.0
1621,206,Affordable hostel with good WiFi.,Positive,3.7
1622,206,Very clean rooms and friendly owner.,Positive,4.4
1623,206,Very clean rooms and friendly owner.,Positive,3.6
1624,206,Very clean rooms and friendly owner.,Positive,4.7
1625,206,Peaceful environment for study.,Positive,3.8
1626,206,Food quality is decent.,Neutral,3.4
1627,207,Bathrooms need improvement.,Negative,3.3
1628,207,Good value for money.,Positive,4.9
1629,207,Affordable hostel with good WiFi.,Positive,4.2
1630,207,Bathrooms need improvement.,Negative,4.7
1631,207,Very clean rooms and friendly owner.,Positive,3.8
1632,207,Bathrooms need improvement.,Negative,4.0
1633,207,Affordable hostel with good WiFi.,Positive,4.2
1634,207,Peaceful environment for study.,Positive,3.6
1635,208,Good value for money.,Positive,4.7
1636,208,Affordable hostel with good WiFi.,Positive,3.7
1637,208,Bathrooms need improvement.,Negative,3.4
1638,208,Bathrooms need improvement.,Negative,4.9
1639,208,Bathrooms need improvement.,Negative,4.8
1640,208,Peaceful environment for study.,Positive,5.0
1641,208,Very clean rooms and friendly owner.,Positive,5.0
1642,208,Good value for money.,Positive,4.5
1643,208,Very clean rooms and friendly owner.,Positive,3.9
1644,209,Peaceful environment for study.,Positive,4.6
1645,209,Good value for money.,Positive,4.6
1646,209,Peaceful environment for study.,Positive,4.0
1647,209,Very clean rooms and friendly owner.,Positive,4.1
1648,209,Very clean rooms and friendly owner.,Positive,4.4
1649,209,Peaceful environment for study.,Positive,4.9
1650,209,Affordable hostel with good WiFi.,Positive,3.7
1651,209,Affordable hostel with good WiFi.,Positive,4.3
1652,209,Very clean rooms and friendly owner.,Positive,3.0
1653,210,Affordable hostel with good WiFi.,Positive,4.4
1654,210,Bathrooms need improvement.,Negative,4.5
1655,210,Very clean rooms and friendly owner.,Positive,5.0
1656,210,Peaceful environment for study.,Positive,4.5
1657,210,Good value for money.,Positive,3.8
1658,210,Food quality is decent.,Neutral,4.3
1659,210,Good value for money.,Positive,4.3
1660,210,Good value for money.,Positive,3.1
1661,211,Bathrooms need improvement.,Negative,3.1
1662,211,Peaceful environment for study.,Positive,4.5
1663,211,Good value for money.,Positive,4.9
1664,211,Bathrooms need improvement.,Negative,4.2
1665,211,Affordable hostel with good WiFi.,Positive,4.6
1666,211,Very clean rooms and friendly owner.,Positive,4.2
1667,211,Food quality is decent.,Neutral,4.5
1668,211,Very clean rooms and friendly owner.,Positive,4.0
1669,212,Very clean rooms and friendly owner.,Positive,3.2
1670,212,Food quality is decent.,Neutral,3.9
1671,212,Very clean rooms and friendly owner.,Positive,3.7
1672,212,Affordable hostel with good WiFi.,Positive,4.3
1673,212,Good value for money.,Positive,3.1
1674,212,Good value for money.,Positive,4.5
1675,212,Affordable hostel with good WiFi.,Positive,5.0
1676,212,Affordable hostel with good WiFi.,Positive,4.1
1677,213,Good value for money.,Positive,4.9
1678,213,Bathrooms need improvement.,Negative,4.7
1679,213,Good value for money.,Positive,3.4
1680,213,Good value for money.,Positive,4.5
1681,213,Food quality is decent.,Neutral,3.7
1682,213,Food quality is decent.,Neutral,4.0
1683,213,Peaceful environment for study.,Positive,3.6
1684,213,Very clean rooms and friendly owner.,Positive,3.7
1685,213,Peaceful environment for study.,Positive,4.0
1686,214,Very clean rooms and friendly owner.,Positive,3.9
1687,214,Bathrooms need improvement.,Negative,4.4
1688,214,Bathrooms need improvement.,Negative,4.8
1689,214,Peaceful environment for study.,Positive,4.2
1690,214,Good value for money.,Positive,4.9
1691,214,Very clean rooms and friendly owner.,Positive,3.4
1692,214,Peaceful environment for study.,Positive,3.2
1693,214,Peaceful environment for study.,Positive,4.8
1694,214,Food quality is decent.,Neutral,4.9
1695,214,Very clean rooms and friendly owner.,Positive,3.2
1696,215,Very clean rooms and friendly owner.,Positive,4.4
1697,215,Peaceful environment for study.,Positive,3.3
1698,215,Affordable hostel with good WiFi.,Positive,4.0
1699,215,Good value for money.,Positive,3.0
1700,215,Peaceful environment for study.,Positive,4.9
1701,215,Bathrooms need improvement.,Negative,4.9
1702,215,Peaceful environment for study.,Positive,3.7
1703,215,Peaceful environment for study.,Positive,4.5
1704,216,Food quality is decent.,Neutral,3.4
1705,216,Very clean rooms and friendly owner.,Positive,4.7
1706,216,Affordable hostel with good WiFi.,Positive,4.7
1707,216,Bathrooms need improvement.,Negative,4.3
1708,216,Peaceful environment for study.,Positive,4.2
1709,216,Good value for money.,Positive,4.3
1710,217,Peaceful environment for study.,Positive,4.2
1711,217,Good value for money.,Positive,4.1
1712,217,Bathrooms need improvement.,Negative,3.9
1713,217,Food quality is decent.,Neutral,4.1
1714,217,Food quality is decent.,Neutral,3.3
1715,217,Food quality is decent.,Neutral,3.5
1716,217,Food quality is decent.,Neutral,4.9
1717,217,Very clean rooms and friendly owner.,Positive,3.3
1718,218,Peaceful environment for study.,Positive,4.9
1719,218,Bathrooms need improvement.,Negative,4.8
1720,218,Good value for money.,Positive,4.1
1721,218,Affordable hostel with good WiFi.,Positive,4.9
1722,218,Good value for money.,Positive,4.4
1723,218,Good value for money.,Positive,4.6
1724,218,Affordable hostel with good WiFi.,Positive,3.5
1725,218,Very clean rooms and friendly owner.,Positive,5.0
1726,219,Affordable hostel with good WiFi.,Positive,3.9
1727,219,Food quality is decent.,Neutral,3.4
1728,219,Bathrooms need improvement.,Negative,4.4
1729,219,Good value for money.,Positive,3.6
1730,219,Food quality is decent.,Neutral,3.3
1731,219,Peaceful environment for study.,Positive,4.1
1732,219,Affordable hostel with good WiFi.,Positive,4.1
1733,219,Very clean rooms and friendly owner.,Positive,4.8
1734,219,Peaceful environment for study.,Positive,4.9
1735,219,Affordable hostel with good WiFi.,Positive,4.9
1736,220,Affordable hostel with good WiFi.,Positive,3.0
1737,220,Good value for money.,Positive,4.1
1738,220,Bathrooms need improvement.,Negative,3.7
1739,220,Good value for money.,Positive,3.6
